bedroom_ID1,bedroom_ID3,bedroom_ID4,bedroom_ID5,bedroom_ID7,bedroom_ID8,bedroom_ID9,bedroom_ID10,bedroom_ID11,bedroom_ID12,bedroom_ID13,bedroom_ID14,bedroom_ID15,bedroom_ID16,bedroom_ID17,bedroom_ID18,bedroom_ID20,bedroom_ID21,bedroom_ID22,bedroom_ID25,bedroom_ID29,bedroom_ID30,bedroom_ID32,bedroom_ID33,bedroom_ID34,bedroom_ID36,bedroom_ID37,bedroom_ID38,bedroom_ID39,bedroom_ID40,bedroom_ID41,bedroom_ID42,living_room_ID1,living_room_ID3,living_room_ID4,living_room_ID5,living_room_ID6,living_room_ID7,living_room_ID8,living_room_ID9,living_room_ID10,living_room_ID11,living_room_ID12,living_room_ID13,living_room_ID14,living_room_ID15,living_room_ID16,living_room_ID17,living_room_ID18,living_room_ID20,living_room_ID21,living_room_ID22,living_room_ID25,living_room_ID27,living_room_ID29,living_room_ID30,living_room_ID31,living_room_ID32,living_room_ID33,living_room_ID34,living_room_ID36,living_room_ID37,living_room_ID38,living_room_ID39,living_room_ID40,living_room_ID41,living_room_ID42
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.935,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.548,18.377,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,15.326,15.326,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,20.624,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,18.81,21.875,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.81,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.423,18.251,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,15.201,15.201,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,20.248,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,18.685,21.437,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.747,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.297,18.001,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,15.075,15.075,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,19.935,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,18.497,20.937,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.684,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,19.174,17.751,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,14.95,14.95,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,19.685,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,18.31,20.498,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.559,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.235,18.064,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,17.078,17.078,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,19.497,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,18.372,20.749,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.559,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.798,19.503,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,17.078,17.078,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,19.81,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,18.998,21.625,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.747,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,19.048,19.253,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,16.765,16.765,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,19.998,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,19.311,21.938,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,20.125,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.923,18.94,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,16.765,16.765,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,19.998,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,19.436,21.813,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,19.625,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.861,19.44,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,16.891,16.891,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,20.185,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,20.312,22.0,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,19.687,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,19.048,20.441,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,16.578,16.578,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,20.811,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,21.063,22.376,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,19.375,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,19.236,21.067,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,17.078,17.078,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,20.373,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,20.687,23.001,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,19.25,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,19.174,22.067,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,18.58,18.58,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,20.498,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,19.749,25.252,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,18.812,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.923,22.755,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,18.205,18.205,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,20.311,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,19.937,24.314,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,18.624,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.798,22.005,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,17.516,17.516,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,20.436,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,21.375,23.877,21.407339999999998
